[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	5/6/2025 10:54:10 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	9_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 3:40:37 PM	1	1	NPOC	311.8	310.1	90.78	90.30	NPOC:90.30mg/L	NPOC:90.30mg/L	0	50	
Unknown	NPOC	9_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 3:44:03 PM	1	2	NPOC	308.5	310.1	89.82	90.30	NPOC:90.30mg/L	NPOC:90.30mg/L	0	50	
Unknown	NPOC	9_04162025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 3:53:02 PM	1	1	NPOC	311.1	309.4	90.58	90.07	NPOC:90.07mg/L	NPOC:90.07mg/L	0	50	
Unknown	NPOC	9_04162025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 3:56:29 PM	1	2	NPOC	307.6	309.4	89.56	90.07	NPOC:90.07mg/L	NPOC:90.07mg/L	0	50	
Unknown	NPOC	15_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:05:15 PM	1	1	NPOC	144.4	143.9	42.14	41.99	NPOC:41.99mg/L	NPOC:41.99mg/L	0	50	
Unknown	NPOC	15_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:08:43 PM	1	2	NPOC	143.4	143.9	41.85	41.99	NPOC:41.99mg/L	NPOC:41.99mg/L	0	50	
Unknown	NPOC	5_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:17:38 PM	1	1	NPOC	103.2	102.1	30.17	29.85	NPOC:29.85mg/L	NPOC:29.85mg/L	0	50	
Unknown	NPOC	5_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:20:57 PM	1	2	NPOC	101.0	102.1	29.53	29.85	NPOC:29.85mg/L	NPOC:29.85mg/L	0	50	
Unknown	NPOC	6_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:30:07 PM	1	1	NPOC	282.8	282.4	82.35	82.22	NPOC:82.22mg/L	NPOC:82.22mg/L	0	50	
Unknown	NPOC	6_04162025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		4/18/2025 4:33:29 PM	1	2	NPOC	281.9	282.4	82.09	82.22	NPOC:82.22mg/L	NPOC:82.22mg/L	0	50	
