[Header]	
System	TOCL-Saline	
S/W Version	1.00	
User		
Date/Time	12/6/2024 9:35:15 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 3:52:53 PM	1	1	NPOC	8.633	8.547	2.000	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 3:55:58 PM	1	2	NPOC	8.462	8.547	2.000	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:05:46 PM	2	1	NPOC	36.67	36.41	10.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:08:56 PM	2	2	NPOC	36.14	36.41	10.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:18:44 PM	3	1	NPOC	89.16	89.84	25.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:22:05 PM	3	2	NPOC	90.51	89.84	25.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:32:00 PM	4	1	NPOC	180.5	180.4	50.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:35:23 PM	4	2	NPOC	180.4	180.4	50.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:46:29 PM	5	1	NPOC	273.6	270.5	75.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:49:55 PM	5	2	NPOC	267.4	270.5	75.00	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 4:59:35 PM	6	1	NPOC	362.9	354.3	100.0	 	 	 	1	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 5:03:01 PM	6	2	NPOC	352.4	354.3	100.0	 	 	 	0	50	
Standard	NPOC	NPOC_Saline_100mgL	Untitled	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal		1.00		12/5/2024 5:06:15 PM	6	3	NPOC	356.1	354.3	100.0	 	 	 	0	50	
Unknown	NPOC	15_10252024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal	1.00		12/5/2024 5:16:36 PM	1	1	NPOC	177.7	179.3	49.59	50.04	NPOC:50.04mg/L	NPOC:50.04mg/L	0	50	
Unknown	NPOC	15_10252024_1	Untitled	C:\TOC-L\Methods\NPOC_Saline.met	C:\TOC-L\CalCurves\NPOC_Saline_100mgL.2024_12_05_15_42_01.cal	1.00		12/5/2024 5:20:09 PM	1	2	NPOC	180.9	179.3	50.49	50.04	NPOC:50.04mg/L	NPOC:50.04mg/L	0	50	
