[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	1/29/2025 10:44:53 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	13_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 10:33:53 AM	1	1	NPOC	90.43	92.55	26.46	27.07	NPOC:27.07mg/L	NPOC:27.07mg/L	1	50	
Unknown	NPOC	13_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 10:37:32 AM	1	2	NPOC	93.23	92.55	27.27	27.07	NPOC:27.07mg/L	NPOC:27.07mg/L	0	50	
Unknown	NPOC	13_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 10:40:48 AM	1	3	NPOC	91.87	92.55	26.88	27.07	NPOC:27.07mg/L	NPOC:27.07mg/L	0	50	
Unknown	NPOC	3_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 10:49:32 AM	1	1	NPOC	260.6	261.4	75.90	76.12	NPOC:76.12mg/L	NPOC:76.12mg/L	0	50	
Unknown	NPOC	3_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 10:53:00 AM	1	2	NPOC	262.1	261.4	76.34	76.12	NPOC:76.12mg/L	NPOC:76.12mg/L	0	50	
Unknown	NPOC	6_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 11:01:50 AM	1	1	NPOC	181.8	182.7	53.01	53.25	NPOC:53.25mg/L	NPOC:53.25mg/L	0	50	
Unknown	NPOC	6_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 11:05:05 AM	1	2	NPOC	183.5	182.7	53.50	53.25	NPOC:53.25mg/L	NPOC:53.25mg/L	0	50	
Unknown	NPOC	9_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 11:14:02 AM	1	1	NPOC	248.8	247.3	72.47	72.04	NPOC:72.04mg/L	NPOC:72.04mg/L	0	50	
Unknown	NPOC	9_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 11:17:20 AM	1	2	NPOC	245.8	247.3	71.60	72.04	NPOC:72.04mg/L	NPOC:72.04mg/L	0	50	
Unknown	NPOC	6a_01272025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/28/2025 11:26:09 AM	1	1	NPOC	186.7	188.1	54.43	54.84	NPOC:54.84mg/L	NPOC:54.84mg/L	0	50	
