[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	3/3/2025 1:08:54 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	3_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 10:46:16 AM	1	1	NPOC	281.2	281.7	81.89	82.03	NPOC:82.03mg/L	NPOC:82.03mg/L	0	50	
Unknown	NPOC	3_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 10:49:42 AM	1	2	NPOC	282.2	281.7	82.18	82.03	NPOC:82.03mg/L	NPOC:82.03mg/L	0	50	
Unknown	NPOC	15_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 10:58:31 AM	1	1	NPOC	140.1	141.1	40.89	41.17	NPOC:41.17mg/L	NPOC:41.17mg/L	0	50	
Unknown	NPOC	15_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:01:51 AM	1	2	NPOC	142.0	141.1	41.44	41.17	NPOC:41.17mg/L	NPOC:41.17mg/L	0	50	
Unknown	NPOC	6_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:10:55 AM	1	1	NPOC	197.7	195.7	57.63	57.05	NPOC:57.05mg/L	NPOC:57.05mg/L	0	50	
Unknown	NPOC	6_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:14:15 AM	1	2	NPOC	193.7	195.7	56.46	57.05	NPOC:57.05mg/L	NPOC:57.05mg/L	0	50	
Unknown	NPOC	5_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:23:08 AM	1	1	NPOC	117.5	117.3	34.32	34.26	NPOC:34.26mg/L	NPOC:34.26mg/L	0	50	
Unknown	NPOC	5_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:26:22 AM	1	2	NPOC	117.1	117.3	34.21	34.26	NPOC:34.26mg/L	NPOC:34.26mg/L	0	50	
Unknown	NPOC	13_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:35:31 AM	1	1	NPOC	127.3	128.5	37.17	37.52	NPOC:37.52mg/L	NPOC:37.52mg/L	0	50	
Unknown	NPOC	13_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:38:48 AM	1	2	NPOC	129.7	128.5	37.87	37.52	NPOC:37.52mg/L	NPOC:37.52mg/L	0	50	
Unknown	NPOC	7_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:48:02 AM	1	1	NPOC	207.4	209.2	60.44	60.97	NPOC:60.97mg/L	NPOC:60.97mg/L	0	50	
Unknown	NPOC	7_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 11:51:21 AM	1	2	NPOC	211.0	209.2	61.49	60.97	NPOC:60.97mg/L	NPOC:60.97mg/L	0	50	
Unknown	NPOC	5a_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:00:49 PM	1	1	NPOC	166.2	164.8	48.47	48.05	NPOC:48.05mg/L	NPOC:48.05mg/L	0	50	
Unknown	NPOC	5a_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:04:12 PM	1	2	NPOC	163.3	164.8	47.63	48.05	NPOC:48.05mg/L	NPOC:48.05mg/L	0	50	
Unknown	NPOC	5a_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:13:38 PM	1	1	NPOC	165.4	166.2	48.24	48.47	NPOC:48.47mg/L	NPOC:48.47mg/L	0	50	
Unknown	NPOC	5a_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:17:04 PM	1	2	NPOC	167.0	166.2	48.71	48.47	NPOC:48.47mg/L	NPOC:48.47mg/L	0	50	
Unknown	NPOC	9_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:26:30 PM	1	1	NPOC	258.1	258.6	75.18	75.31	NPOC:75.31mg/L	NPOC:75.31mg/L	0	50	
Unknown	NPOC	9_02282025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:29:53 PM	1	2	NPOC	259.0	258.6	75.44	75.31	NPOC:75.31mg/L	NPOC:75.31mg/L	0	50	
Unknown	NPOC	9_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:39:20 PM	1	1	NPOC	257.1	257.3	74.89	74.94	NPOC:74.94mg/L	NPOC:74.94mg/L	0	50	
Unknown	NPOC	9_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:42:52 PM	1	2	NPOC	257.5	257.3	75.00	74.94	NPOC:74.94mg/L	NPOC:74.94mg/L	0	50	
Unknown	NPOC	6_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:52:08 PM	1	1	NPOC	194.8	195.8	56.78	57.07	NPOC:57.07mg/L	NPOC:57.07mg/L	0	50	
Unknown	NPOC	6_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 12:55:30 PM	1	2	NPOC	196.8	195.8	57.36	57.07	NPOC:57.07mg/L	NPOC:57.07mg/L	0	50	
Unknown	NPOC	13_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:04:57 PM	1	1	NPOC	128.4	127.6	37.49	37.24	NPOC:37.24mg/L	NPOC:37.24mg/L	0	50	
Unknown	NPOC	13_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:08:22 PM	1	2	NPOC	126.7	127.6	37.00	37.24	NPOC:37.24mg/L	NPOC:37.24mg/L	0	50	
Unknown	NPOC	7_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:17:46 PM	1	1	NPOC	205.8	207.2	59.98	60.37	NPOC:60.37mg/L	NPOC:60.37mg/L	0	50	
Unknown	NPOC	7_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:21:14 PM	1	2	NPOC	208.5	207.2	60.76	60.37	NPOC:60.37mg/L	NPOC:60.37mg/L	0	50	
Unknown	NPOC	5_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:30:26 PM	1	1	NPOC	114.9	116.1	33.57	33.90	NPOC:33.90mg/L	NPOC:33.90mg/L	0	50	
Unknown	NPOC	5_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:33:41 PM	1	2	NPOC	117.2	116.1	34.24	33.90	NPOC:33.90mg/L	NPOC:33.90mg/L	0	50	
Unknown	NPOC	3_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:43:26 PM	1	1	NPOC	286.5	284.5	83.43	82.83	NPOC:82.83mg/L	NPOC:82.83mg/L	0	50	
Unknown	NPOC	3_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:47:06 PM	1	2	NPOC	282.4	284.5	82.24	82.83	NPOC:82.83mg/L	NPOC:82.83mg/L	0	50	
Unknown	NPOC	15_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:56:21 PM	1	1	NPOC	139.3	139.4	40.66	40.69	NPOC:40.69mg/L	NPOC:40.69mg/L	0	50	
Unknown	NPOC	15_02282025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		2/28/2025 1:59:40 PM	1	2	NPOC	139.5	139.4	40.72	40.69	NPOC:40.69mg/L	NPOC:40.69mg/L	0	50	
