[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	1/2/2025 11:49:46 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:17:46 AM	1	1	NPOC	17.03	17.14	5.000	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:21:04 AM	1	2	NPOC	17.24	17.14	5.000	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:29:29 AM	2	1	NPOC	34.02	33.73	10.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:32:45 AM	2	2	NPOC	33.45	33.73	10.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:40:58 AM	3	1	NPOC	85.37	84.46	25.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:44:11 AM	3	2	NPOC	83.55	84.46	25.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:52:30 AM	4	1	NPOC	171.7	172.0	50.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 10:55:49 AM	4	2	NPOC	172.2	172.0	50.00	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 11:03:54 AM	5	1	NPOC	345.9	343.5	100.0	 	 	 	0	50	
Standard	NPOC	Untitled	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal		1.00		12/30/2024 11:07:15 AM	5	2	NPOC	341.1	343.5	100.0	 	 	 	0	50	
Standard	IC	Untitled	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2024_12_30_11_07_15.cal		1.00		12/30/2024 11:15:07 AM	1	1	IC	18.14	18.15	5.000	 	 	 	0	50	
