[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	1/31/2025 9:22:41 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	NPOC	9GW1_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 3:42:07 PM	1	1	NPOC	344.3	345.1	100.2	100.5	NPOC:100.5mg/L	NPOC:100.5mg/L	0	50	
Unknown	NPOC	9GW1_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 3:45:56 PM	1	2	NPOC	346.0	345.1	100.7	100.5	NPOC:100.5mg/L	NPOC:100.5mg/L	0	50	
Unknown	NPOC	9GW5_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 3:55:05 PM	1	1	NPOC	81.51	80.94	23.86	23.70	NPOC:23.70mg/L	NPOC:23.70mg/L	0	50	
Unknown	NPOC	9GW5_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 3:58:37 PM	1	2	NPOC	80.36	80.94	23.53	23.70	NPOC:23.70mg/L	NPOC:23.70mg/L	0	50	
Unknown	NPOC	9GW2_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:07:38 PM	1	1	NPOC	311.3	310.0	90.63	90.26	NPOC:90.26mg/L	NPOC:90.26mg/L	0	50	
Unknown	NPOC	9GW2_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:11:05 PM	1	2	NPOC	308.7	310.0	89.88	90.26	NPOC:90.26mg/L	NPOC:90.26mg/L	0	50	
Unknown	NPOC	9GW3_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:20:16 PM	1	1	NPOC	312.8	311.1	91.07	90.59	NPOC:90.59mg/L	NPOC:90.59mg/L	0	50	
Unknown	NPOC	9GW3_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:23:34 PM	1	2	NPOC	309.5	311.1	90.11	90.59	NPOC:90.59mg/L	NPOC:90.59mg/L	0	50	
Unknown	NPOC	6GW3_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:32:27 PM	1	1	NPOC	129.3	128.9	37.75	37.64	NPOC:37.64mg/L	NPOC:37.64mg/L	0	50	
Unknown	NPOC	6GW3_01302025	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2024_12_30_10_07_32.cal	1.00		1/30/2025 4:35:51 PM	1	2	NPOC	128.5	128.9	37.52	37.64	NPOC:37.64mg/L	NPOC:37.64mg/L	0	50	
