Date,O2_mmol_L,CO2_mmol_L,slope,offset,ID
2023-08-30T05:00:00Z,-0.028877438568385774,0.06124347382347367,-0.424415586591467,0.02335513517859209,s6
2023-08-30T06:00:00Z,-0.028458817172924655,0.061741563169579225,-0.424415586591467,0.02335513517859209,s6
2023-08-30T07:00:00Z,-0.02936427785571453,0.06265626336737969,-0.424415586591467,0.02335513517859209,s6
2023-09-11T18:00:00Z,-0.029683881663456056,0.0568017847759618,-0.29910487350644016,0.02188040091655051,s6
2023-09-11T19:00:00Z,-0.024987918916226363,0.04779099149951326,-0.29910487350644016,0.02188040091655051,s6
2023-09-11T20:00:00Z,-0.02759704262676493,0.0511492284098747,-0.29910487350644016,0.02188040091655051,s6
2023-09-11T21:00:00Z,-0.02971154891481281,0.05601284879952036,-0.29910487350644016,0.02188040091655051,s6
2023-09-11T22:00:00Z,-0.030790394109501355,0.05976467969244106,-0.29910487350644016,0.02188040091655051,s6
2023-09-11T23:00:00Z,-0.031433175678113906,0.06262889518548177,-0.29910487350644016,0.02188040091655051,s6
2023-09-12T00:00:00Z,-0.031792418924871786,0.06473179604116669,-0.4247856047410395,0.023460965152445674,s6
2023-09-12T01:00:00Z,-0.03203820082753124,0.06632449881068289,-0.4247856047410395,0.023460965152445674,s6
2023-09-12T20:00:00Z,-0.02948832609042274,0.06359335553326413,-0.4247856047410395,0.023460965152445674,s6
2023-09-12T21:00:00Z,-0.03005477303765973,0.06372042163839177,-0.4247856047410395,0.023460965152445674,s6
2023-09-12T22:00:00Z,-0.030763117168848216,0.06531325440581705,-0.4247856047410395,0.023460965152445674,s6
2023-09-15T03:00:00Z,-0.02914287505814625,0.05963517028188509,-0.5265320286485119,0.023253844160894536,s6
2023-09-15T04:00:00Z,-0.029686413358741216,0.06002733535649212,-0.5265320286485119,0.023253844160894536,s6
2023-09-15T05:00:00Z,-0.03069221161831012,0.062338362520042226,-0.5265320286485119,0.023253844160894536,s6
2023-09-15T06:00:00Z,-0.03120033054751661,0.06399723542616793,-0.5265320286485119,0.023253844160894536,s6
2023-09-15T07:00:00Z,-0.031481464411722324,0.06512589477322754,-0.5265320286485119,0.023253844160894536,s6
2023-09-15T08:00:00Z,-0.031622074364170125,0.06598094910127623,-0.5265320286485119,0.023253844160894536,s6
2023-09-18T19:00:00Z,-0.03124688269038306,0.06490830465210584,-0.3564644160259714,0.022594843899701407,s6
2023-09-18T20:00:00Z,-0.03158520016555784,0.06512923913749523,-0.3564644160259714,0.022594843899701407,s6
2023-09-18T21:00:00Z,-0.03192515943507925,0.06529685788413199,-0.3564644160259714,0.022594843899701407,s6
2023-09-18T22:00:00Z,-0.0321603539586284,0.0654626909120531,-0.3564644160259714,0.022594843899701407,s6
2023-09-18T23:00:00Z,-0.03235238112496834,0.06555988748415215,-0.3564644160259714,0.022594843899701407,s6
2023-09-19T00:00:00Z,-0.03257565013106053,0.065825027195877725,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T01:00:00Z,-0.0326995741079777,0.06595473749930289,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T02:00:00Z,-0.03279651187170032,0.0662313526283666,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T03:00:00Z,-0.03292520944602118,0.06623657088447024,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T04:00:00Z,-0.03315190285647478,0.06671467532524013,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T05:00:00Z,-0.03328686441967614,0.06695784839682993,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T06:00:00Z,-0.03353071033630403,0.06717877301332825,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T07:00:00Z,-0.03362421547515625,0.06704394469212492,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T08:00:00Z,-0.033773051270155036,0.06726503789027229,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T09:00:00Z,-0.033820114889491944,0.06763876377808677,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T10:00:00Z,-0.0336020751798889,0.06763939824518268,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T11:00:00Z,-0.03324242611376685,0.06724879775525952,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T12:00:00Z,-0.032825117258377244,0.06683712915829634,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T13:00:00Z,-0.03220470471182516,0.06649203178792,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T14:00:00Z,-0.03151212132986185,0.06578332355193761,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T15:00:00Z,-0.031068259672821643,0.06518062483344667,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T16:00:00Z,-0.030834989912840144,0.06481752180298261,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T17:00:00Z,-0.030880988091042907,0.06476259549337997,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T18:00:00Z,-0.031160753945270587,0.06479357459332849,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T19:00:00Z,-0.03149421228097271,0.06444766040507875,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T20:00:00Z,-0.03183659739534834,0.06453473250496419,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T21:00:00Z,-0.03212289992018939,0.06493309951798486,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T22:00:00Z,-0.032358399446580685,0.06500948726773823,-0.3822109864273281,0.022463735311244258,s6
2023-09-19T23:00:00Z,-0.032507598760588806,0.06509414702601915,-0.3822109864273281,0.022463735311244258,s6
2023-09-20T00:00:00Z,-0.03268593694709101,0.06522225480817782,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T01:00:00Z,-0.03288222017114083,0.06564311099563089,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T02:00:00Z,-0.033067886330927165,0.06547596561463759,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T03:00:00Z,-0.03312497739836198,0.06562430714233584,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T04:00:00Z,-0.033289893463577296,0.06587793609139712,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T05:00:00Z,-0.03338943940076221,0.06581878047540779,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T06:00:00Z,-0.033542497794952206,0.06594841046308532,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T07:00:00Z,-0.03358877280149194,0.06608590456262275,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T08:00:00Z,-0.03362872631340626,0.0662923482303533,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T09:00:00Z,-0.03369569399555672,0.06658508959748419,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T10:00:00Z,-0.03344690138316617,0.06661597929013433,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T11:00:00Z,-0.03304711823921304,0.0657570309252289,-0.4568834663801818,0.022247824701664264,s6
2023-09-20T12:00:00Z,-0.032591281611369746,0.06540551965978968,-0.4568834663801818,0.022247824701664264,s6
