"Plot Title: Bradford_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Full Range, μS/cm (LGR S/N: 20342062, SEN S/N: 20342062)","Temp, °F (LGR S/N: 20342062, SEN S/N: 20342062)"
1,04/06/21 07:00:00 AM,1.1,5.7,67.73
2,04/06/21 07:00:05 AM,1.1,5.7,67.73
3,04/06/21 07:00:10 AM,1.1,5.7,67.73
4,04/06/21 07:00:15 AM,1.1,5.7,67.73
5,04/06/21 07:00:20 AM,1.0,5.7,67.73
6,04/06/21 07:00:25 AM,1.1,5.7,67.73
7,04/06/21 07:00:30 AM,1.1,5.7,67.73
8,04/06/21 07:00:35 AM,1.0,3.9,67.73
9,04/06/21 07:00:40 AM,1.1,5.7,67.69
10,04/06/21 07:00:45 AM,1.0,5.7,67.69
11,04/06/21 07:00:50 AM,1.0,5.7,67.73
12,04/06/21 07:00:55 AM,1.1,3.9,67.73
13,04/06/21 07:01:00 AM,1.0,5.7,67.69
14,04/06/21 07:01:05 AM,1.0,5.7,67.69
15,04/06/21 07:01:10 AM,1.0,5.7,67.73
16,04/06/21 07:01:15 AM,1.1,3.9,67.69
17,04/06/21 07:01:20 AM,1.1,5.7,67.69
18,04/06/21 07:01:25 AM,1.0,3.9,67.73
19,04/06/21 07:01:30 AM,1.1,5.7,67.73
20,04/06/21 07:01:35 AM,1.0,5.7,67.69
21,04/06/21 07:01:40 AM,1.0,5.7,67.69
22,04/06/21 07:01:45 AM,1.0,5.7,67.69
23,04/06/21 07:01:50 AM,1.0,5.7,67.69
24,04/06/21 07:01:55 AM,1.1,5.7,67.69
25,04/06/21 07:02:00 AM,1.0,5.7,67.69
26,04/06/21 07:02:05 AM,1.0,5.7,67.69
27,04/06/21 07:02:10 AM,1.1,5.7,67.69
28,04/06/21 07:02:15 AM,1.1,5.7,67.69
29,04/06/21 07:02:20 AM,2.3,2.5,67.69
30,04/06/21 07:02:25 AM,1.0,5.7,67.69
31,04/06/21 07:02:30 AM,2.5,5.7,67.69
32,04/06/21 07:02:35 AM,1.1,5.7,67.69
33,04/06/21 07:02:40 AM,1.1,3.9,67.69
34,04/06/21 07:02:45 AM,1.1,5.7,67.69
35,04/06/21 07:02:50 AM,1.1,5.7,67.69
36,04/06/21 07:02:55 AM,2.3,5.7,67.69
37,04/06/21 07:03:00 AM,1.1,5.7,67.69
38,04/06/21 07:03:05 AM,1.0,5.7,67.69
39,04/06/21 07:03:10 AM,1.1,5.7,67.68
40,04/06/21 07:03:15 AM,1.0,5.7,67.69
41,04/06/21 07:03:20 AM,1.0,5.7,67.68
42,04/06/21 07:03:25 AM,1.1,5.7,67.68
43,04/06/21 07:03:30 AM,1.1,5.7,67.68
44,04/06/21 07:03:35 AM,1.1,5.7,67.69
45,04/06/21 07:03:40 AM,1.0,5.7,67.69
46,04/06/21 07:03:45 AM,1.0,5.7,67.68
47,04/06/21 07:03:50 AM,1.0,5.7,67.68
48,04/06/21 07:03:55 AM,1.0,5.7,67.68
49,04/06/21 07:04:00 AM,2.5,5.7,67.68
50,04/06/21 07:04:05 AM,1.1,5.7,67.68
51,04/06/21 07:04:10 AM,1.0,5.7,67.68
52,04/06/21 07:04:15 AM,2.3,5.7,67.68
53,04/06/21 07:04:20 AM,1.0,5.7,67.68
54,04/06/21 07:04:25 AM,1.0,5.7,67.68
55,04/06/21 07:04:30 AM,1.0,5.7,67.68
56,04/06/21 07:04:35 AM,1.1,5.7,67.68
57,04/06/21 07:04:40 AM,1.0,5.7,67.68
58,04/06/21 07:04:45 AM,1.1,5.7,67.68
59,04/06/21 07:04:50 AM,1.0,2.5,67.68
60,04/06/21 07:04:55 AM,1.0,5.7,67.68
61,04/06/21 07:05:00 AM,1.1,5.7,67.68
62,04/06/21 07:05:05 AM,1.0,5.7,67.68
63,04/06/21 07:05:10 AM,1.0,5.7,67.66
64,04/06/21 07:05:15 AM,1.1,5.7,67.68
65,04/06/21 07:05:20 AM,1.1,5.7,67.66
66,04/06/21 07:05:25 AM,1.0,5.7,67.68
67,04/06/21 07:05:30 AM,0.4,5.7,67.68
68,04/06/21 07:05:35 AM,1.0,5.7,67.68
69,04/06/21 07:05:40 AM,1.0,5.7,67.68
70,04/06/21 07:05:45 AM,1.1,5.7,67.68
71,04/06/21 07:05:50 AM,1.0,5.7,67.68
72,04/06/21 07:05:55 AM,0.6,5.7,67.66
73,04/06/21 07:06:00 AM,1.1,5.7,67.66
74,04/06/21 07:06:05 AM,1.0,5.7,67.68
75,04/06/21 07:06:10 AM,1.0,5.7,67.66
76,04/06/21 07:06:15 AM,1.0,5.7,67.66
77,04/06/21 07:06:20 AM,1.1,5.7,67.66
78,04/06/21 07:06:25 AM,1.1,5.7,67.66
79,04/06/21 07:06:30 AM,1.0,5.7,67.66
80,04/06/21 07:06:35 AM,1.0,5.7,67.68
81,04/06/21 07:06:40 AM,1.1,5.7,67.66
82,04/06/21 07:06:45 AM,1.0,5.7,67.66
83,04/06/21 07:06:50 AM,1.1,5.7,67.68
84,04/06/21 07:06:55 AM,1.0,5.7,67.66
85,04/06/21 07:07:00 AM,1.1,5.7,67.66
86,04/06/21 07:07:05 AM,1.1,5.7,67.68
87,04/06/21 07:07:10 AM,1.0,5.7,67.66
88,04/06/21 07:07:15 AM,2.3,5.7,67.66
89,04/06/21 07:07:20 AM,1.0,5.7,67.66
90,04/06/21 07:07:25 AM,1.1,5.7,67.66
91,04/06/21 07:07:30 AM,1.0,5.7,67.66
92,04/06/21 07:07:35 AM,1.0,5.7,67.66
93,04/06/21 07:07:40 AM,1.1,2.5,67.64
94,04/06/21 07:07:45 AM,1.0,5.7,67.64
95,04/06/21 07:07:50 AM,1.1,5.7,67.66
96,04/06/21 07:07:55 AM,1.1,5.7,67.66
97,04/06/21 07:08:00 AM,0.6,5.7,67.64
98,04/06/21 07:08:05 AM,1.1,5.7,67.64
99,04/06/21 07:08:10 AM,1.0,5.7,67.64
100,04/06/21 07:08:15 AM,1.0,5.7,67.66
101,04/06/21 07:08:20 AM,2.3,3.9,67.66
102,04/06/21 07:08:25 AM,1.1,5.7,67.64
103,04/06/21 07:08:30 AM,1.0,5.7,67.64
104,04/06/21 07:08:35 AM,1.0,5.7,67.66
105,04/06/21 07:08:40 AM,1.0,5.7,67.64
106,04/06/21 07:08:45 AM,1.1,5.7,67.64
107,04/06/21 07:08:50 AM,1.1,3.9,67.64
108,04/06/21 07:08:55 AM,1.1,5.7,67.66
109,04/06/21 07:09:00 AM,1.1,5.7,67.64
110,04/06/21 07:09:05 AM,1.0,5.7,67.64
111,04/06/21 07:09:10 AM,1.1,5.7,67.64
112,04/06/21 07:09:15 AM,0.6,5.7,67.64
113,04/06/21 07:09:20 AM,1.0,5.7,67.64
