"Plot Title: Brad6a_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10564021, SEN S/N: 10564021)","Temp, °F (LGR S/N: 10564021, SEN S/N: 10564021)"
1,09/28/23 02:00:00 PM,3.97,74.23
2,09/28/23 03:00:00 PM,1.74,74.08
3,09/28/23 04:00:00 PM,1.66,73.98
4,09/28/23 05:00:00 PM,1.59,73.90
5,09/28/23 06:00:00 PM,1.52,73.65
6,09/28/23 07:00:00 PM,1.53,73.44
7,09/28/23 08:00:00 PM,1.47,73.29
8,09/28/23 09:00:00 PM,1.37,73.18
9,09/28/23 10:00:00 PM,1.37,73.08
10,09/28/23 11:00:00 PM,1.48,72.90
11,09/29/23 12:00:00 AM,1.38,72.79
12,09/29/23 01:00:00 AM,1.32,72.61
13,09/29/23 02:00:00 AM,1.29,72.46
14,09/29/23 03:00:00 AM,1.29,72.32
15,09/29/23 04:00:00 AM,1.21,72.21
16,09/29/23 05:00:00 AM,1.18,72.10
17,09/29/23 06:00:00 AM,1.12,72.03
18,09/29/23 07:00:00 AM,1.12,71.92
19,09/29/23 08:00:00 AM,1.10,71.92
20,09/29/23 09:00:00 AM,1.06,72.07
21,09/29/23 10:00:00 AM,0.74,72.46
22,09/29/23 11:00:00 AM,0.51,73.15
23,09/29/23 12:00:00 PM,0.77,73.94
24,09/29/23 01:00:00 PM,0.67,74.12
25,09/29/23 02:00:00 PM,0.64,74.19
26,09/29/23 03:00:00 PM,0.69,74.37
27,09/29/23 04:00:00 PM,0.69,74.19
28,09/29/23 05:00:00 PM,0.69,74.16
29,09/29/23 06:00:00 PM,0.79,73.98
30,09/29/23 07:00:00 PM,0.83,73.76
31,09/29/23 08:00:00 PM,0.91,73.58
32,09/29/23 09:00:00 PM,0.80,73.44
33,09/29/23 10:00:00 PM,0.79,73.26
34,09/29/23 11:00:00 PM,0.88,73.11
35,09/30/23 12:00:00 AM,1.07,73.00
36,09/30/23 01:00:00 AM,1.01,72.90
37,09/30/23 02:00:00 AM,0.99,72.79
38,09/30/23 03:00:00 AM,1.10,72.68
39,09/30/23 04:00:00 AM,1.06,72.61
40,09/30/23 05:00:00 AM,1.07,72.54
41,09/30/23 06:00:00 AM,1.09,72.43
42,09/30/23 07:00:00 AM,1.13,72.39
43,09/30/23 08:00:00 AM,0.84,72.43
44,09/30/23 09:00:00 AM,1.10,72.64
45,09/30/23 10:00:00 AM,0.12,73.00
46,09/30/23 11:00:00 AM,0.48,73.40
47,09/30/23 12:00:00 PM,1.06,73.90
48,09/30/23 01:00:00 PM,1.00,74.37
49,09/30/23 02:00:00 PM,1.16,74.91
50,09/30/23 03:00:00 PM,0.84,75.09
51,09/30/23 04:00:00 PM,0.92,75.02
52,09/30/23 05:00:00 PM,1.03,74.91
53,09/30/23 06:00:00 PM,1.03,74.70
54,09/30/23 07:00:00 PM,0.93,74.34
55,09/30/23 08:00:00 PM,1.03,74.01
56,09/30/23 09:00:00 PM,1.14,73.83
57,09/30/23 10:00:00 PM,1.13,73.62
58,09/30/23 11:00:00 PM,1.15,73.44
59,10/01/23 12:00:00 AM,1.18,73.29
60,10/01/23 01:00:00 AM,1.24,73.18
61,10/01/23 02:00:00 AM,1.27,73.15
62,10/01/23 03:00:00 AM,1.33,73.08
63,10/01/23 04:00:00 AM,1.33,72.90
64,10/01/23 05:00:00 AM,1.31,72.68
65,10/01/23 06:00:00 AM,1.21,72.57
66,10/01/23 07:00:00 AM,1.08,72.50
67,10/01/23 08:00:00 AM,1.14,72.54
68,10/01/23 09:00:00 AM,1.00,72.72
69,10/01/23 10:00:00 AM,0.31,73.00
70,10/01/23 11:00:00 AM,0.07,73.51
71,10/01/23 12:00:00 PM,0.29,74.26
72,10/01/23 01:00:00 PM,0.74,74.98
73,10/01/23 02:00:00 PM,0.39,75.27
74,10/01/23 03:00:00 PM,0.59,75.38
75,10/01/23 04:00:00 PM,0.69,75.27
76,10/01/23 05:00:00 PM,0.97,75.06
77,10/01/23 06:00:00 PM,1.56,74.77
78,10/01/23 07:00:00 PM,1.70,74.30
79,10/01/23 08:00:00 PM,1.62,73.94
80,10/01/23 09:00:00 PM,1.65,73.54
81,10/01/23 10:00:00 PM,1.63,73.18
82,10/01/23 11:00:00 PM,1.58,72.82
83,10/02/23 12:00:00 AM,1.59,72.46
84,10/02/23 01:00:00 AM,1.41,72.14
85,10/02/23 02:00:00 AM,1.27,71.85
86,10/02/23 03:00:00 AM,1.21,71.67
87,10/02/23 04:00:00 AM,1.30,71.53
88,10/02/23 05:00:00 AM,1.18,71.53
89,10/02/23 06:00:00 AM,1.05,71.42
90,10/02/23 07:00:00 AM,0.96,71.35
91,10/02/23 08:00:00 AM,1.07,71.38
92,10/02/23 09:00:00 AM,0.82,71.56
93,10/02/23 10:00:00 AM,0.69,71.85
94,10/02/23 11:00:00 AM,0.37,72.36
95,10/02/23 12:00:00 PM,0.17,73.26
96,10/02/23 01:00:00 PM,1.07,74.12
97,10/02/23 02:00:00 PM,0.86,74.91
98,10/02/23 03:00:00 PM,0.67,75.20
99,10/02/23 04:00:00 PM,0.32,75.27
100,10/02/23 05:00:00 PM,0.10,75.13
101,10/02/23 06:00:00 PM,0.00,74.88
102,10/02/23 07:00:00 PM,-0.01,74.62
103,10/02/23 08:00:00 PM,0.17,74.34
104,10/02/23 09:00:00 PM,1.91,73.87
105,10/02/23 10:00:00 PM,1.77,73.44
106,10/02/23 11:00:00 PM,1.51,73.15
107,10/03/23 12:00:00 AM,1.44,72.82
108,10/03/23 01:00:00 AM,1.33,72.46
109,10/03/23 02:00:00 AM,1.32,72.03
110,10/03/23 03:00:00 AM,1.32,71.56
111,10/03/23 04:00:00 AM,1.28,71.10
112,10/03/23 05:00:00 AM,1.26,70.66
113,10/03/23 06:00:00 AM,1.20,70.23
114,10/03/23 07:00:00 AM,1.15,69.91
115,10/03/23 08:00:00 AM,0.91,69.76
116,10/03/23 09:00:00 AM,0.80,69.91
117,10/03/23 10:00:00 AM,0.82,70.23
118,10/03/23 11:00:00 AM,0.53,70.74
119,10/03/23 12:00:00 PM,0.30,71.46
120,10/03/23 01:00:00 PM,0.77,72.28
121,10/03/23 02:00:00 PM,0.34,72.93
122,10/03/23 03:00:00 PM,0.19,73.40
123,10/03/23 04:00:00 PM,0.42,73.76
124,10/03/23 05:00:00 PM,0.10,73.98
125,10/03/23 06:00:00 PM,0.00,73.98
126,10/03/23 07:00:00 PM,0.00,73.94
127,10/03/23 08:00:00 PM,-0.02,73.80
128,10/03/23 09:00:00 PM,-0.02,73.62
129,10/03/23 10:00:00 PM,-0.02,73.33
130,10/03/23 11:00:00 PM,2.42,73.00
131,10/04/23 12:00:00 AM,2.16,72.82
132,10/04/23 01:00:00 AM,1.94,72.61
133,10/04/23 02:00:00 AM,1.78,72.32
134,10/04/23 03:00:00 AM,1.59,72.03
135,10/04/23 04:00:00 AM,1.34,71.82
136,10/04/23 05:00:00 AM,1.21,71.64
137,10/04/23 06:00:00 AM,1.10,71.49
138,10/04/23 07:00:00 AM,1.05,71.31
139,10/04/23 08:00:00 AM,0.91,71.24
140,10/04/23 09:00:00 AM,0.80,71.31
141,10/04/23 10:00:00 AM,0.62,71.56
142,10/04/23 11:00:00 AM,0.41,71.92
143,10/04/23 12:00:00 PM,0.23,72.50
144,10/04/23 01:00:00 PM,0.21,73.22
145,10/04/23 02:00:00 PM,0.44,73.80
146,10/04/23 03:00:00 PM,-0.01,74.26
147,10/04/23 04:00:00 PM,-0.01,74.62
148,10/04/23 05:00:00 PM,-0.02,74.77
149,10/04/23 06:00:00 PM,-0.02,74.80
150,10/04/23 07:00:00 PM,-0.02,74.73
151,10/04/23 08:00:00 PM,-0.02,74.62
152,10/04/23 09:00:00 PM,-0.02,74.44
153,10/04/23 10:00:00 PM,-0.02,74.01
154,10/04/23 11:00:00 PM,1.70,73.58
155,10/05/23 12:00:00 AM,1.95,73.22
156,10/05/23 01:00:00 AM,2.05,72.86
157,10/05/23 02:00:00 AM,1.62,72.50
158,10/05/23 03:00:00 AM,1.45,72.14
159,10/05/23 04:00:00 AM,1.27,71.78
160,10/05/23 05:00:00 AM,1.01,71.56
161,10/05/23 06:00:00 AM,1.09,71.49
162,10/05/23 07:00:00 AM,0.87,71.49
163,10/05/23 08:00:00 AM,0.87,71.64
164,10/05/23 09:00:00 AM,0.65,71.92
165,10/05/23 10:00:00 AM,0.71,72.28
166,10/05/23 11:00:00 AM,0.67,72.79
167,10/05/23 12:00:00 PM,0.41,73.83
168,10/05/23 01:00:00 PM,0.35,74.80
169,10/05/23 02:00:00 PM,0.59,75.56
170,10/05/23 03:00:00 PM,0.36,75.96
171,10/05/23 04:00:00 PM,0.22,76.32
172,10/05/23 05:00:00 PM,0.00,76.42
173,10/05/23 06:00:00 PM,-0.02,76.35
174,10/05/23 07:00:00 PM,-0.02,76.14
175,10/05/23 08:00:00 PM,-0.02,75.78
176,10/05/23 09:00:00 PM,-0.02,75.16
177,10/05/23 10:00:00 PM,3.03,74.55
178,10/05/23 11:00:00 PM,1.94,74.05
179,10/06/23 12:00:00 AM,1.87,73.62
180,10/06/23 01:00:00 AM,2.03,73.22
181,10/06/23 02:00:00 AM,1.20,72.93
182,10/06/23 03:00:00 AM,1.12,72.75
