"Plot Title: Bradford_7con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415359, SEN S/N: 21415359)","Temp, °F (LGR S/N: 21415359, SEN S/N: 21415359)"
1,09/28/23 01:00:00 PM,148.2,75.97
2,09/28/23 02:00:00 PM,148.2,76.08
3,09/28/23 03:00:00 PM,152.2,76.32
4,09/28/23 04:00:00 PM,149.0,76.37
5,09/28/23 05:00:00 PM,149.4,76.39
6,09/28/23 06:00:00 PM,149.4,76.26
7,09/28/23 07:00:00 PM,149.4,76.15
8,09/28/23 08:00:00 PM,149.4,76.05
9,09/28/23 09:00:00 PM,149.0,75.83
10,09/28/23 10:00:00 PM,149.8,75.69
11,09/28/23 11:00:00 PM,148.2,75.52
12,09/29/23 12:00:00 AM,147.4,75.33
13,09/29/23 01:00:00 AM,147.1,75.13
14,09/29/23 02:00:00 AM,146.3,74.95
15,09/29/23 03:00:00 AM,146.3,74.77
16,09/29/23 04:00:00 AM,146.3,74.61
17,09/29/23 05:00:00 AM,145.5,74.44
18,09/29/23 06:00:00 AM,145.1,74.30
19,09/29/23 07:00:00 AM,145.1,74.17
20,09/29/23 08:00:00 AM,144.7,74.10
21,09/29/23 09:00:00 AM,145.1,74.21
22,09/29/23 10:00:00 AM,145.5,74.59
23,09/29/23 11:00:00 AM,146.2,75.15
24,09/29/23 12:00:00 PM,147.0,75.58
25,09/29/23 01:00:00 PM,147.8,75.87
26,09/29/23 02:00:00 PM,149.0,76.24
27,09/29/23 03:00:00 PM,149.8,76.68
28,09/29/23 04:00:00 PM,150.1,76.89
29,09/29/23 05:00:00 PM,150.5,77.02
30,09/29/23 06:00:00 PM,150.9,77.05
31,09/29/23 07:00:00 PM,150.9,76.96
32,09/29/23 08:00:00 PM,150.5,76.84
33,09/29/23 09:00:00 PM,151.0,76.73
34,09/29/23 10:00:00 PM,150.2,76.57
35,09/29/23 11:00:00 PM,150.2,76.41
36,09/30/23 12:00:00 AM,149.8,76.24
37,09/30/23 01:00:00 AM,149.4,76.08
38,09/30/23 02:00:00 AM,149.0,75.92
39,09/30/23 03:00:00 AM,148.6,75.78
40,09/30/23 04:00:00 AM,148.2,75.63
41,09/30/23 05:00:00 AM,148.2,75.47
42,09/30/23 06:00:00 AM,147.8,75.33
43,09/30/23 07:00:00 AM,147.9,75.22
44,09/30/23 08:00:00 AM,147.5,75.22
45,09/30/23 09:00:00 AM,147.4,75.29
46,09/30/23 10:00:00 AM,147.8,75.49
47,09/30/23 11:00:00 AM,148.2,75.74
48,09/30/23 12:00:00 PM,148.6,76.12
49,09/30/23 01:00:00 PM,149.4,76.55
50,09/30/23 02:00:00 PM,150.1,77.05
51,09/30/23 03:00:00 PM,150.9,77.49
52,09/30/23 04:00:00 PM,151.7,77.70
53,09/30/23 05:00:00 PM,151.7,77.77
54,09/30/23 06:00:00 PM,152.1,77.76
55,09/30/23 07:00:00 PM,151.7,77.58
56,09/30/23 08:00:00 PM,151.3,77.36
57,09/30/23 09:00:00 PM,152.5,77.11
58,09/30/23 10:00:00 PM,150.1,76.86
59,09/30/23 11:00:00 PM,150.2,76.62
60,10/01/23 12:00:00 AM,149.4,76.39
61,10/01/23 01:00:00 AM,149.0,76.23
62,10/01/23 02:00:00 AM,148.6,76.06
63,10/01/23 03:00:00 AM,148.2,75.90
64,10/01/23 04:00:00 AM,148.2,75.70
65,10/01/23 05:00:00 AM,147.8,75.52
66,10/01/23 06:00:00 AM,147.4,75.36
67,10/01/23 07:00:00 AM,147.5,75.22
68,10/01/23 08:00:00 AM,147.0,75.27
69,10/01/23 09:00:00 AM,147.4,75.54
70,10/01/23 10:00:00 AM,147.8,75.92
71,10/01/23 11:00:00 AM,148.6,76.37
72,10/01/23 12:00:00 PM,149.7,76.73
73,10/01/23 01:00:00 PM,149.7,76.86
74,10/01/23 02:00:00 PM,150.1,77.09
75,10/01/23 03:00:00 PM,151.3,77.40
76,10/01/23 04:00:00 PM,151.7,77.65
77,10/01/23 05:00:00 PM,151.7,77.65
78,10/01/23 06:00:00 PM,151.7,77.52
79,10/01/23 07:00:00 PM,151.7,77.31
80,10/01/23 08:00:00 PM,150.9,77.02
81,10/01/23 09:00:00 PM,150.2,76.73
82,10/01/23 10:00:00 PM,149.8,76.32
83,10/01/23 11:00:00 PM,149.0,75.97
84,10/02/23 12:00:00 AM,148.2,75.61
85,10/02/23 01:00:00 AM,147.9,75.29
86,10/02/23 02:00:00 AM,147.5,74.97
87,10/02/23 03:00:00 AM,146.3,74.71
88,10/02/23 04:00:00 AM,146.3,74.50
89,10/02/23 05:00:00 AM,145.9,74.34
90,10/02/23 06:00:00 AM,145.1,74.12
91,10/02/23 07:00:00 AM,144.7,73.94
92,10/02/23 08:00:00 AM,144.7,73.94
93,10/02/23 09:00:00 AM,145.1,74.37
94,10/02/23 10:00:00 AM,145.9,74.80
95,10/02/23 11:00:00 AM,147.0,75.43
96,10/02/23 12:00:00 PM,147.8,75.92
97,10/02/23 01:00:00 PM,148.6,76.32
98,10/02/23 02:00:00 PM,149.8,76.59
99,10/02/23 03:00:00 PM,153.8,76.91
100,10/02/23 04:00:00 PM,150.1,77.09
101,10/02/23 05:00:00 PM,150.9,77.23
102,10/02/23 06:00:00 PM,151.3,77.27
103,10/02/23 07:00:00 PM,151.3,77.23
104,10/02/23 08:00:00 PM,151.3,77.02
105,10/02/23 09:00:00 PM,150.5,76.89
106,10/02/23 10:00:00 PM,149.8,76.64
107,10/02/23 11:00:00 PM,149.8,76.33
108,10/03/23 12:00:00 AM,148.6,75.97
109,10/03/23 01:00:00 AM,148.2,75.56
110,10/03/23 02:00:00 AM,147.5,75.13
111,10/03/23 03:00:00 AM,146.3,74.71
112,10/03/23 04:00:00 AM,145.9,74.30
113,10/03/23 05:00:00 AM,145.1,73.92
114,10/03/23 06:00:00 AM,144.4,73.56
115,10/03/23 07:00:00 AM,144.0,73.24
116,10/03/23 08:00:00 AM,145.6,73.15
117,10/03/23 09:00:00 AM,144.0,73.36
118,10/03/23 10:00:00 AM,144.3,73.83
119,10/03/23 11:00:00 AM,146.3,74.43
120,10/03/23 12:00:00 PM,145.9,74.95
121,10/03/23 01:00:00 PM,146.6,75.38
122,10/03/23 02:00:00 PM,151.1,75.72
123,10/03/23 03:00:00 PM,148.2,76.06
124,10/03/23 04:00:00 PM,150.6,76.30
125,10/03/23 05:00:00 PM,148.6,76.37
126,10/03/23 06:00:00 PM,148.6,76.39
127,10/03/23 07:00:00 PM,148.6,76.39
128,10/03/23 08:00:00 PM,149.0,76.33
129,10/03/23 09:00:00 PM,148.2,76.23
130,10/03/23 10:00:00 PM,150.2,76.12
131,10/03/23 11:00:00 PM,147.8,75.97
132,10/04/23 12:00:00 AM,147.4,75.83
133,10/04/23 01:00:00 AM,147.0,75.65
134,10/04/23 02:00:00 AM,149.1,75.43
135,10/04/23 03:00:00 AM,145.8,75.20
136,10/04/23 04:00:00 AM,145.4,74.98
137,10/04/23 05:00:00 AM,145.1,74.77
138,10/04/23 06:00:00 AM,144.7,74.55
139,10/04/23 07:00:00 AM,144.3,74.37
140,10/04/23 08:00:00 AM,144.3,74.37
141,10/04/23 09:00:00 AM,145.1,74.61
142,10/04/23 10:00:00 AM,145.4,75.15
143,10/04/23 11:00:00 AM,146.6,75.74
144,10/04/23 12:00:00 PM,147.8,76.39
145,10/04/23 01:00:00 PM,149.3,76.91
146,10/04/23 02:00:00 PM,150.1,77.07
147,10/04/23 03:00:00 PM,151.3,77.31
148,10/04/23 04:00:00 PM,152.5,77.41
149,10/04/23 05:00:00 PM,150.9,77.52
150,10/04/23 06:00:00 PM,152.1,77.36
151,10/04/23 07:00:00 PM,150.5,77.23
152,10/04/23 08:00:00 PM,151.3,77.09
153,10/04/23 09:00:00 PM,150.5,76.93
154,10/04/23 10:00:00 PM,150.2,76.75
155,10/04/23 11:00:00 PM,149.4,76.59
156,10/05/23 12:00:00 AM,149.4,76.39
157,10/05/23 01:00:00 AM,149.8,76.17
158,10/05/23 02:00:00 AM,148.6,75.96
159,10/05/23 03:00:00 AM,147.8,75.69
160,10/05/23 04:00:00 AM,147.0,75.43
161,10/05/23 05:00:00 AM,147.0,75.22
162,10/05/23 06:00:00 AM,147.1,75.06
163,10/05/23 07:00:00 AM,145.9,74.97
164,10/05/23 08:00:00 AM,145.9,74.95
165,10/05/23 09:00:00 AM,145.8,75.04
166,10/05/23 10:00:00 AM,145.8,75.40
167,10/05/23 11:00:00 AM,147.0,75.88
